model_name,display_name,model_family,model_type,task,precision,compiled,compile_mode,gpu_name,gpu_mem_gb,batch_size,throughput_mean,pixels_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,params_M,macs_G,peak_memory_mb,tf32_enabled,input_channels,input_size,pytorch_version,cuda_version,timestamp
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,4096,1654.77,83029765.0,2475.268,,,,85.82,33.7,22828.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:42:26
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,1531.83,76861288.0,1336.96,,,,27.53,8.98,32260.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:43:46
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,2702.45,135598379.0,757.829,,,,27.53,8.98,16138.3,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:44:35
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,2197.87,110280202.0,931.812,,,,27.53,8.98,26750.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:45:27
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1048.22,52595397.0,976.896,,,,31.63,8.98,19919.6,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:46:39
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1859.62,93308322.0,550.65,,,,31.63,8.98,13256.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:47:23
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1534.32,76986059.0,667.396,,,,31.63,8.98,20884.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:48:09
swin_small_patch4_window7_224,Swin-S,Swin,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,917.15,46018720.0,2233.014,,,,48.84,17.48,32345.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:49:54
swin_small_patch4_window7_224,Swin-S,Swin,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,1599.49,80255872.0,1280.41,,,,48.84,17.48,16183.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:50:53
swin_small_patch4_window7_224,Swin-S,Swin,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,1330.23,66745794.0,1539.579,,,,48.84,17.48,26836.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:51:58
swin_small_patch4_window7_224,Swin-S,Swin,vit,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,720.11,36132157.0,1422.008,,,,52.95,17.48,20005.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:53:25
swin_small_patch4_window7_224,Swin-S,Swin,vit,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1281.39,64294890.0,799.134,,,,52.95,17.48,13301.1,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:54:14
swin_small_patch4_window7_224,Swin-S,Swin,vit,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1067.37,53556346.0,959.368,,,,52.95,17.48,21015.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:55:06
swin_base_patch4_window7_224,Swin-B,Swin,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,655.96,32913334.0,1561.076,,,,86.75,30.86,21583.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:56:36
swin_base_patch4_window7_224,Swin-B,Swin,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,1116.99,56046324.0,916.746,,,,86.75,30.86,10800.8,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:57:28
swin_base_patch4_window7_224,Swin-B,Swin,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,935.11,46920309.0,1095.053,,,,86.75,30.86,17910.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T17:58:24
swin_base_patch4_window7_224,Swin-B,Swin,vit,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,542.09,27199977.0,1888.98,,,,91.83,30.86,23659.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:00:02
swin_base_patch4_window7_224,Swin-B,Swin,vit,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,929.04,46615514.0,1102.213,,,,91.83,30.86,13766.5,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:00:58
swin_base_patch4_window7_224,Swin-B,Swin,vit,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,779.94,39134332.0,1312.919,,,,91.83,30.86,21841.5,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:01:58
swin_large_patch4_window7_224,Swin-L,Swin,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,371.94,18662394.0,2753.142,,,,195.01,68.95,32315.8,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:04:09
swin_large_patch4_window7_224,Swin-L,Swin,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,629.87,31604329.0,1625.734,,,,195.01,68.95,16177.1,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:05:16
swin_large_patch4_window7_224,Swin-L,Swin,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,545.56,27374223.0,1876.956,,,,195.01,68.95,26806.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:06:28
swin_large_patch4_window7_224,Swin-L,Swin,vit,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,327.76,16445838.0,3124.208,,,,202.03,68.95,34399.1,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:08:45
swin_large_patch4_window7_224,Swin-L,Swin,vit,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,562.06,28201958.0,1821.867,,,,202.03,68.95,17218.6,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:09:57
swin_large_patch4_window7_224,Swin-L,Swin,vit,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,1024,482.60,24215145.0,2121.822,,,,202.03,68.95,27862.0,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:11:14
beit_base_patch16_224,BEiT-B/16,BEiT,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,4096,986.73,49510360.0,4151.069,,,,85.77,35.13,30090.7,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:14:03
beit_base_patch16_224,BEiT-B/16,BEiT,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,4096,1770.57,88840308.0,2313.374,,,,85.77,35.13,15060.8,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:15:32
beit_base_patch16_224,BEiT-B/16,BEiT,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,4096,1610.57,80811933.0,2543.2,,,,85.77,35.13,20353.6,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:17:03
beit_large_patch16_224,BEiT-L/16,BEiT,vit,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,318.32,15971835.0,6433.853,,,,303.42,123.11,20642.1,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:21:12
beit_large_patch16_224,BEiT-L/16,BEiT,vit,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,574.58,28830279.0,3564.324,,,,303.42,123.11,10332.1,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:23:06
beit_large_patch16_224,BEiT-L/16,BEiT,vit,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,2048,526.71,26428349.0,3888.266,,,,303.42,123.11,14639.7,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:25:06
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,1225.99,61515386.0,417.621,,,,24.28,9.09,32273.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:25:58
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,2036.94,102205254.0,251.358,,,,24.28,9.09,16147.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:26:36
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,2077.83,104257441.0,246.41,,,,24.28,9.09,16346.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:27:13
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,866.84,43494423.0,590.653,,,,27.81,9.09,33315.7,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:28:08
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,1498.09,75168275.0,341.768,,,,27.81,9.09,16668.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:28:47
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,1431.62,71833120.0,357.636,,,,27.81,9.09,16874.2,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:29:27
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,512.10,25694920.0,999.813,,,,73.67,32.85,44191.7,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:30:39
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,873.23,43815202.0,586.329,,,,73.67,32.85,22107.5,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:31:23
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,512,864.13,43358440.0,592.505,,,,73.67,32.85,22406.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:32:08
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,fp32,False,none,NVIDIA RTX 6000 Ada Generation,50.9,256,437.77,21965337.0,584.788,,,,77.73,32.85,22783.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:33:06
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,fp16,False,none,NVIDIA RTX 6000 Ada Generation,50.9,256,763.45,38306671.0,335.322,,,,77.73,32.85,11402.4,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:33:45
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,amp,False,none,NVIDIA RTX 6000 Ada Generation,50.9,256,713.10,35780313.0,358.998,,,,77.73,32.85,11634.9,True,3,224,2.11.0+cu130,13.0,2026-04-17T18:34:25
